,Date,Play,SecLeft,Shooter,ShotOutcome,ShotType
818941,2019-12-28,S. Curry misses 3-pt jump shot from 29 ft,100,S. Curry - curryse01,miss,3-pt jump shot
1028723,2020-03-05,S. Curry makes 2-pt layup from 2 ft,120,S. Curry - curryst01,make,2-pt layup
1028734,2020-03-05,S. Curry misses 3-pt jump shot from 33 ft,39,S. Curry - curryst01,miss,3-pt jump shot
1028762,2020-03-05,S. Curry misses 3-pt jump shot from 26 ft,10,S. Curry - curryst01,miss,3-pt jump shot
